full_visitor_id,visit_id,channel_grouping,transactions,revenue
197073052175913354,1483572765,Organic Search,0,0.0
197073052175913354,1483577921,Organic Search,0,0.0
197073052175913354,1483583687,Organic Search,0,0.0
197073052175913354,1484101093,Organic Search,0,0.0
1970772486499323551,1479832362,Organic Search,0,0.0
1970890239475717793,1484820674,Referral,0,0.0
1970902619905787761,1488261950,Organic Search,0,0.0
1970987803391881797,1480703941,Organic Search,0,0.0
1971012044278568153,1481653373,Direct,0,0.0
1971012044278568153,1481753599,Direct,0,0.0
1971012044278568153,1481836152,Direct,0,0.0
1971012044278568153,1481918826,Direct,0,0.0
1971012044278568153,1482175167,Direct,0,0.0
1971025189411116785,1485440953,Social,0,0.0
197106071987948266,1480811318,Organic Search,0,0.0
1971062729287998806,1481153812,Organic Search,0,0.0
1971094959729656364,1478972205,Organic Search,0,0.0
1971094959729656364,1478972741,Paid Search,0,0.0
1971155048361469584,1481062794,Paid Search,0,0.0
1971155048361469584,1481062895,Paid Search,0,0.0
1971155048361469584,1481069874,Paid Search,0,0.0
1971168754473040181,1485442934,Organic Search,0,0.0
1971188256629538731,1487185434,Paid Search,0,0.0
197123349809989111,1480988222,Organic Search,0,0.0
1971241130907338754,1485332216,Direct,0,0.0
1971242393451396441,1478249032,Organic Search,0,0.0
1971242393451396441,1479654002,Organic Search,0,0.0
1971251775467556345,1479159933,Direct,0,0.0
1971267750830421122,1484256986,Organic Search,0,0.0
1971310766974353714,1478084270,Social,0,0.0
1971338685143217471,1479928529,Social,0,0.0
1971347381554230688,1483699289,Organic Search,0,0.0
1971347381554230688,1484200201,Organic Search,0,0.0
1971358730270625446,1480191972,Referral,0,0.0
1971409609785248223,1482928446,Referral,0,0.0
1971551904894128748,1484966858,Social,0,0.0
1971555981810570777,1479538744,Social,0,0.0
1971578204198256506,1487872857,Organic Search,0,0.0
1971578204198256506,1487877999,Organic Search,0,0.0
1971612413776973852,1481232010,Direct,0,0.0
1971617952356232702,1478605491,Social,0,0.0
1971679575110545900,1480163983,Direct,0,0.0
1971746800402521482,1480856364,Organic Search,0,0.0
1971747545785673474,1479450031,Social,0,0.0
1971782854779943680,1479896043,Direct,0,0.0
1971814396941799522,1485740942,Social,0,0.0
1971821168966480570,1480413746,Social,0,0.0
1971831694028646629,1478284909,Social,0,0.0
1971903860805797159,1485968782,Referral,0,0.0
1971903860805797159,1486033834,Referral,0,0.0
1971903860805797159,1486145231,Referral,0,0.0
1971903860805797159,1486322726,Referral,0,0.0
1971916572008731383,1484993037,Social,0,0.0
1971985676147595050,1480341429,Direct,0,0.0
1972036839442799429,1484940901,Organic Search,0,0.0
1972043810130175314,1479699509,Social,0,0.0
1972056974416860756,1488027456,Social,0,0.0
1972098927358348552,1488334932,Direct,0,0.0
1972228260681582054,1485655489,Social,0,0.0
1972246528888359391,1480143202,Direct,0,0.0
1972270129368436828,1478213971,Direct,0,0.0
1972331787914443513,1480974917,Referral,0,0.0
1972331787914443513,1487851246,Referral,0,0.0
1972428709422927549,1487521740,Paid Search,0,0.0
1972428709422927549,1487553312,Paid Search,0,0.0
1972501961060278866,1487287223,Social,0,0.0
1972505764609391754,1484723880,Organic Search,0,0.0
1972594775306121801,1479400443,Referral,0,0.0
1972594775306121801,1479920681,Referral,0,0.0
1972630999454762343,1478716162,Social,0,0.0
1972657109414044893,1483081081,Referral,0,0.0
1972670468815750126,1479611460,Social,0,0.0
1972696965990610033,1487832595,Organic Search,0,0.0
1972701939233612564,1478052677,Social,0,0.0
1972754470995522659,1478222783,Social,0,0.0
1972759285960922798,1480547285,Organic Search,0,0.0
1972834497039790931,1478842696,Social,0,0.0
1972834497039790931,1480388978,Social,0,0.0
1972903154965747575,1485177735,Social,0,0.0
19729182823471831,1480026483,Organic Search,0,0.0
1972959600319524892,1482359444,Direct,0,0.0
1972972627716744816,1486018431,Organic Search,0,0.0
1973077251566355119,1482125819,Organic Search,0,0.0
1973147993961248595,1478241783,Social,0,0.0
1973166700888067254,1482922827,Organic Search,0,0.0
1973277101174696400,1478749326,Social,0,0.0
1973337377623349555,1478809486,Direct,0,0.0
1973337377623349555,1478809495,Affiliates,0,0.0
1973337969816344697,1480542935,Direct,0,0.0
1973361506068158796,1480150970,Social,0,0.0
197344345223722788,1478032638,Direct,0,0.0
1973458024329348412,1478349056,Social,0,0.0
1973510816125069075,1488312318,Organic Search,0,0.0
197353661464703895,1481561483,Organic Search,0,0.0
1973542656876046084,1478875925,Social,0,0.0
1973576691140220986,1478503436,Social,0,0.0
1973621965244909199,1486504409,Direct,0,0.0
1973634795220695153,1481010009,Social,0,0.0
1973644253085113756,1486442293,Social,0,0.0
1973645468460267431,1478082884,Social,0,0.0
197364785402183804,1480415921,Social,0,0.0
1973700084975459442,1480597386,Paid Search,0,0.0
1973730146981657851,1479956090,Direct,0,0.0
1973825215795586740,1486020370,Social,0,0.0
1973852758437066003,1483831248,Direct,0,0.0
1973885944623498928,1479228925,Social,0,0.0
1973933709770108400,1485822746,Direct,0,0.0
1973995136123889360,1482833258,Social,0,0.0
1974022397227661242,1478864040,Social,0,0.0
1974051846119711332,1484666304,Organic Search,0,0.0
1974051846119711332,1486442326,Organic Search,0,0.0
1974093729920544206,1478611855,Referral,0,0.0
1974253226969384994,1484587477,Organic Search,0,0.0
1974275777042969372,1479851719,Social,0,0.0
1974277230434995643,1484704610,Organic Search,0,0.0
1974280739062523515,1485687059,Organic Search,0,0.0
1974280739062523515,1485687370,Social,0,0.0
1974302381457790067,1479718630,Social,0,0.0
1974314241155439613,1485301031,Direct,0,0.0
1974358168708719363,1481307109,Organic Search,0,0.0
1974435518099161213,1479990718,Social,0,0.0
1974442353254229819,1479561140,Social,0,0.0
1974460244155019779,1486775671,Organic Search,0,0.0
1974494753235611684,1480327075,Social,0,0.0
197454385446228225,1485713726,Social,0,0.0
1974550275419288392,1481934329,Direct,0,0.0
1974602956837330127,1481781730,Display,0,0.0
1974624857841357511,1480680350,Organic Search,0,0.0
1974694673340776914,1478507437,Organic Search,0,0.0
1974761432847999733,1480570829,Organic Search,0,0.0
197478343448252339,1483950310,Organic Search,0,0.0
1974809699509029586,1479766910,Social,0,0.0
1974860324250956951,1479830828,Social,0,0.0
1974864817212006413,1485036739,Social,0,0.0
1974869632923232940,1485991608,Organic Search,0,0.0
1974892456165187964,1482437085,Organic Search,1,122.14
197494852667895415,1486662201,Organic Search,0,0.0
1974952657132066075,1485748933,Organic Search,0,0.0
1974952657132066075,1485799291,Organic Search,0,0.0
1974983919694696173,1486508045,Organic Search,0,0.0
1975031249063575370,1478802508,Social,0,0.0
1975116949774756649,1478950456,Social,0,0.0
1975129010628773800,1482304326,Direct,0,0.0
1975146390419280278,1484637222,Organic Search,0,0.0
1975146390419280278,1484650370,Social,0,0.0
1975146390419280278,1484651746,Referral,0,0.0
1975254440710873677,1484824981,Organic Search,0,0.0
1975300770591931686,1483055928,Social,0,0.0
1975309733349307950,1482140927,Social,0,0.0
1975475422514431937,1485301913,Direct,0,0.0
197548299826988535,1480540969,Referral,0,0.0
197548299826988535,1482260036,Referral,0,0.0
197548299826988535,1482269234,Referral,0,0.0
197548299826988535,1482271415,Referral,0,0.0
1975674300658453365,1484539964,Social,0,0.0
1975686806898570651,1478092559,Social,0,0.0
1975706652863343575,1480083806,Organic Search,0,0.0
1975805699330739502,1482556684,Direct,0,0.0
197584432303285584,1487250105,Direct,0,0.0
1975882987693961809,1487252009,Referral,0,0.0
1975893073118107638,1487883603,Paid Search,0,0.0
1975917571178924389,1478661160,Organic Search,0,0.0
1975917571178924389,1480046932,Organic Search,0,0.0
1975994359960391645,1482706718,Direct,0,0.0
1976018261309033149,1482299907,Organic Search,0,0.0
1976044375757100544,1480530987,Organic Search,0,0.0
1976090219390131463,1478617147,Social,0,0.0
1976218667744863234,1482147129,Direct,0,0.0
1976384770908693475,1478111998,Social,0,0.0
1976463637433538371,1480902934,Organic Search,0,0.0
1976463637433538371,1480906318,Organic Search,0,0.0
1976489509577241436,1485117670,Organic Search,0,0.0
197651170199553118,1479531636,Organic Search,0,0.0
1976512882471733329,1487699874,Organic Search,0,0.0
1976523678714163652,1482054534,Direct,0,0.0
1976548774123078900,1482775978,Social,0,0.0
1976551766808916889,1479615681,Organic Search,0,0.0
1976553717526565316,1484926387,Referral,0,0.0
1976574215443233016,1478629822,Referral,0,0.0
1976586473954134615,1480924017,Organic Search,0,0.0
1976586473954134615,1480932068,Organic Search,0,0.0
1976596644356568111,1480353291,Social,0,0.0
1976699894685761946,1478406523,Social,0,0.0
1976752353832762324,1480676596,Social,0,0.0
1976754464157392325,1482265173,Referral,0,0.0
1976754464157392325,1482268638,Referral,0,0.0
1976803348877543014,1479350066,Organic Search,0,0.0
1976835786350903416,1488276724,Organic Search,0,0.0
1976859328836033224,1487474016,Organic Search,0,0.0
1976862004140115602,1478283708,Organic Search,0,0.0
1976873225873116120,1486559593,Social,0,0.0
1976909624781463687,1479053158,Social,0,0.0
1976948849336990461,1479684212,Direct,0,0.0
1976948849336990461,1479720597,Direct,0,0.0
1976948849336990461,1479726986,Direct,0,0.0
1976948849336990461,1479729727,Direct,0,0.0
1976948849336990461,1480628258,Direct,0,0.0
1976948849336990461,1481574974,Direct,0,0.0
1976982378501838656,1482183990,Referral,0,0.0
1977131768990481109,1481765893,Organic Search,0,0.0
1977159447584070174,1480943033,Social,0,0.0
1977162511187163156,1487848916,Organic Search,0,0.0
1977162511187163156,1488232940,Organic Search,0,0.0
1977169716174300768,1485404609,Paid Search,0,0.0
1977169716174300768,1485405461,Organic Search,0,0.0
197717419491283143,1479214997,Social,0,0.0
1977237046438416436,1485621643,Organic Search,0,0.0
197725200122557656,1479736243,Social,0,0.0
1977288243178846365,1482508684,Organic Search,0,0.0
1977294349373650276,1482499475,Direct,0,0.0
1977316037791016329,1487273830,Organic Search,0,0.0
1977329906314703629,1479476539,Display,0,0.0
1977329906314703629,1479822065,Display,0,0.0
1977329906314703629,1479843302,Display,0,0.0
1977348067206957675,1487777106,Organic Search,0,0.0
1977349531461271413,1481509175,Organic Search,0,0.0
1977359163617434218,1480478404,Social,0,0.0
1977377634490804123,1486435964,Referral,0,0.0
1977377634490804123,1486830746,Referral,0,0.0
197742715334625370,1484026242,Direct,0,0.0
1977549206239544734,1479684648,Organic Search,0,0.0
1977586865206704450,1478800467,Organic Search,0,0.0
19775914785290698,1485113289,Organic Search,0,0.0
1977683749204684075,1486849029,Referral,0,0.0
1977690107508841473,1484004272,Organic Search,0,0.0
1977690107508841473,1484007994,Organic Search,0,0.0
1977690107508841473,1484010431,Organic Search,0,0.0
1977690107508841473,1484058021,Organic Search,0,0.0
1977690107508841473,1484120848,Organic Search,0,0.0
1977707520604657384,1486577617,Direct,0,0.0
1977757720225154420,1478697014,Organic Search,0,0.0
1977769116071359084,1480467607,Social,0,0.0
1977795288463411337,1482424389,Referral,0,0.0
1977893232663960283,1480434855,Social,0,0.0
1977950264103489403,1484880292,Direct,0,0.0
1978072956849599773,1478803729,Direct,0,0.0
197808042094775627,1487727311,Organic Search,0,0.0
1978110944901490441,1487609814,Social,0,0.0
1978141881974900580,1487055392,Organic Search,0,0.0
1978149625264222747,1480375851,Organic Search,0,0.0
1978159708779337716,1487766693,Organic Search,0,0.0
1978262276410347904,1478224368,Organic Search,0,0.0
1978262276410347904,1478243621,Organic Search,0,0.0
1978287738573804650,1482476492,Organic Search,0,0.0
1978322438923285493,1482514162,Organic Search,0,0.0
1978333334536793990,1483890346,Social,0,0.0
1978368316784135386,1481391357,Organic Search,0,0.0
1978380689394884616,1480039160,Social,0,0.0
1978396522993247227,1483925706,Organic Search,0,0.0
1978401721756018869,1478992884,Social,0,0.0
197842086584493491,1484837439,Organic Search,0,0.0
1978448269132556930,1478136669,Social,0,0.0
1978509826117436439,1480336286,Social,0,0.0
197854704359491959,1481757230,Organic Search,0,0.0
197855442676155311,1482780471,Organic Search,0,0.0
1978568358707897324,1480773995,Direct,0,0.0
1978570838419961158,1480380610,Organic Search,0,0.0
1978635723434483969,1485556882,Organic Search,0,0.0
1978691826904934601,1480644669,Organic Search,0,0.0
1978850027802444188,1483739431,Organic Search,0,0.0
1978867722769949995,1487705811,Social,0,0.0
1978868515963084363,1481547866,Referral,0,0.0
1978868515963084363,1481550849,Referral,0,0.0
1978868515963084363,1481636511,Referral,1,62.99
1978868515963084363,1482247328,Referral,0,0.0
1978868515963084363,1482251239,Referral,0,0.0
1978868515963084363,1482254942,Referral,0,0.0
1978868515963084363,1482257490,Referral,0,0.0
1978868515963084363,1482328360,Referral,0,0.0
1978868515963084363,1486952942,Referral,1,212.92
1978869917463431730,1487357210,Organic Search,0,0.0
1978890336052480430,1478844704,Social,0,0.0
1978921652522532983,1481832924,Organic Search,0,0.0
1978922018189059397,1482930220,Organic Search,0,0.0
1978952885949545723,1478690020,Social,0,0.0
1978955867836960002,1487954173,Organic Search,0,0.0
1978962331568422175,1481604441,Organic Search,0,0.0
1978965677101687994,1482251326,Direct,0,0.0
1979099848601062538,1479970503,Direct,0,0.0
1979149814177297809,1483992623,Direct,0,0.0
1979177682707245269,1481675458,Referral,0,0.0
1979196920854532234,1483937278,Direct,0,0.0
197924902821408509,1480136030,Organic Search,0,0.0
1979273207675283267,1480537732,Social,0,0.0
197928603653450908,1481071314,Organic Search,0,0.0
1979470559099964280,1479660558,Social,0,0.0
1979489822765574886,1478034019,Social,0,0.0
1979509643245889293,1483965321,Organic Search,0,0.0
1979534757455217878,1479093771,Social,0,0.0
1979539252300981127,1485138043,Direct,0,0.0
1979547166792826325,1478320416,Organic Search,0,0.0
1979577458673579444,1478410937,Social,0,0.0
19795839168622699,1478533848,Organic Search,0,0.0
1979620657929379468,1483046970,Paid Search,0,0.0
1979620657929379468,1483047001,Organic Search,0,0.0
1979620657929379468,1483048013,Paid Search,0,0.0
1979620657929379468,1483048083,Organic Search,0,0.0
1979653280177302993,1479070949,Social,0,0.0
197965461192638977,1487211598,Direct,0,0.0
197965461192638977,1487248013,Direct,0,0.0
1979687519523967253,1481985451,Direct,0,0.0
1979720021623936508,1482736240,Organic Search,0,0.0
1979759393767697091,1483455537,Organic Search,0,0.0
1979770674252342607,1481813450,Direct,0,0.0
1979801376970702728,1487951204,Organic Search,0,0.0
1979865724044956577,1486728196,Paid Search,0,0.0
1979866779482892032,1478257343,Social,0,0.0
1979889734423077943,1480512572,Social,0,0.0
1979934683608735755,1486866541,Organic Search,0,0.0
197994085272348370,1480883074,Social,0,0.0
1979947149429669826,1479483369,Organic Search,0,0.0
1980018125223489113,1483988033,Organic Search,0,0.0
1980041533077869090,1481274460,Organic Search,0,0.0
1980041533077869090,1481802126,Organic Search,0,0.0
1980081391711982383,1485223388,Organic Search,0,0.0
1980131052080955063,1483042982,Paid Search,0,0.0
1980191164963250568,1482680048,Organic Search,0,0.0
1980212266065612408,1480013047,Direct,0,0.0
1980212266065612408,1480285622,Referral,0,0.0
1980212266065612408,1480371731,Referral,0,0.0
1980212266065612408,1482967183,Referral,0,0.0
1980241589093598004,1486037574,Organic Search,0,0.0
1980247114167339615,1478080932,Social,0,0.0
1980254831913041732,1480237553,Direct,0,0.0
1980254831913041732,1480252251,Organic Search,0,0.0
198028052620194131,1478048610,Organic Search,0,0.0
1980345805185878528,1482635069,Social,0,0.0
1980348379208472343,1483808156,Social,0,0.0
1980450813604712708,1482456740,Paid Search,0,0.0
1980524660802405354,1480731025,Social,0,0.0
1980578992727542982,1478318765,Social,0,0.0
1980588125298243657,1488276828,Direct,0,0.0
1980596687589868464,1481566550,Social,0,0.0
1980644429905237455,1479823306,Social,0,0.0
1980738069560478830,1486115128,Direct,0,0.0
1980748532087196144,1484983798,Direct,0,0.0
1980810037782263518,1482263607,Direct,0,0.0
1980810058480977216,1480449632,Social,0,0.0
1980877334959502593,1480014463,Social,0,0.0
1980881795329042753,1480790849,Organic Search,0,0.0
1980894232612638467,1478417229,Social,0,0.0
1980949643004186077,1481540589,Organic Search,0,0.0
1980997545307763316,1482440957,Referral,0,0.0
1981042285557026354,1479483155,Social,0,0.0
1981063708622069108,1478366169,Social,0,0.0
1981085996469628387,1480185296,Paid Search,0,0.0
1981137737854001510,1485078547,Direct,0,0.0
1981137737854001510,1485089966,Direct,0,0.0
1981177817751808998,1480181535,Social,0,0.0
1981177817751808998,1480771900,Social,0,0.0
1981180543355843644,1481828174,Social,0,0.0
1981281036264476248,1486999286,Social,0,0.0
1981370670415944409,1486697248,Referral,0,0.0
1981378159779769374,1478146629,Social,0,0.0
1981397187020406967,1481836007,Organic Search,0,0.0
1981399436856248286,1478771779,Direct,0,0.0
1981465621068604311,1485108427,Organic Search,0,0.0
19814677684676098,1480956904,Referral,1,40.98
19814677684676098,1481050584,Referral,0,0.0
19814677684676098,1481054150,Referral,0,0.0
19814677684676098,1481678889,Referral,0,0.0
19814677684676098,1483556210,Referral,0,0.0
19814677684676098,1483754310,Referral,0,0.0
19814677684676098,1483767599,Referral,0,0.0
19814677684676098,1484015270,Referral,1,55.39
198148152759699394,1485755046,Organic Search,0,0.0
198148152759699394,1486501678,Paid Search,0,0.0
1981486187308593130,1481813156,Paid Search,0,0.0
1981512204560482543,1487875519,Organic Search,0,0.0
1981541393616544342,1484529640,Organic Search,0,0.0
1981584332970677615,1485851144,Direct,0,0.0
1981646162916323138,1483084009,Organic Search,0,0.0
198170404735264317,1478730037,Social,0,0.0
1981715300789999662,1488144810,Organic Search,0,0.0
1981744447130500002,1479642108,Social,0,0.0
1981813480889992654,1478384847,Social,0,0.0
1981931848695815945,1485369503,Referral,0,0.0
1981931848695815945,1487979341,Referral,0,0.0
1981953311272806609,1486919592,Social,0,0.0
1981953311272806609,1487086741,Social,0,0.0
1982007979571133017,1478322280,Organic Search,0,0.0
1982007979571133017,1479402416,Paid Search,0,0.0
1982026622670335144,1481737828,Display,0,0.0
198205271618995177,1481467760,Direct,0,0.0
1982116240259155860,1488220237,Organic Search,0,0.0
1982157743082408493,1480213756,Social,0,0.0
198217961743865155,1486503226,Organic Search,0,0.0
1982206980568434134,1487020706,Organic Search,0,0.0
1982387639769509386,1486369301,Social,0,0.0
1982440529919826656,1484642916,Organic Search,0,0.0
1982574942060751493,1479151260,Organic Search,0,0.0
19825763277485195,1484726479,Organic Search,0,0.0
198262018360999934,1486723584,Direct,0,0.0
19826706626404360,1479133883,Organic Search,0,0.0
1982672109904807114,1481108264,Direct,0,0.0
1982703186605970914,1487185467,Paid Search,0,0.0
1982753970995060727,1481502702,Paid Search,0,0.0
1982762023541946910,1480668827,Social,0,0.0
1982817277807335473,1487088560,Organic Search,0,0.0
1982820322061429341,1478878721,Organic Search,0,0.0
1982823259001628842,1483615729,Direct,0,0.0
1982823259001628842,1483615830,Referral,0,0.0
1982867117674212473,1480665369,Social,0,0.0
1982872359558963243,1485964997,Social,0,0.0
1983063100826387973,1479569434,Organic Search,0,0.0
1983175954240195899,1480481979,Referral,0,0.0
1983205333282859903,1485333858,Direct,0,0.0
1983224634686963422,1480542711,Paid Search,0,0.0
1983237708344575261,1485375923,Social,0,0.0
1983277451811089429,1478420774,Organic Search,0,0.0
1983277451811089429,1479025770,Organic Search,0,0.0
1983284412249432881,1485925907,Organic Search,0,0.0
198330939314687107,1483765170,Organic Search,0,0.0
198333016136386030,1487098122,Organic Search,0,0.0
1983345755461113890,1488119201,Affiliates,0,0.0
1983398065034637908,1484287096,Social,0,0.0
1983418907740307822,1481694355,Organic Search,0,0.0
1983426354808997762,1478048690,Organic Search,0,0.0
1983426354808997762,1479344019,Display,0,0.0
1983479804132925128,1478096613,Organic Search,0,0.0
1983497449856430892,1478977854,Organic Search,0,0.0
19835239368433101,1480952690,Organic Search,0,0.0
1983559633475319375,1481514344,Organic Search,0,0.0
1983572957611125965,1485294049,Organic Search,0,0.0
1983587997399797321,1479961979,Social,0,0.0
1983590358337502597,1488342338,Referral,0,0.0
1983603272682229770,1487751699,Direct,0,0.0
1983603272682229770,1487819763,Direct,0,0.0
1983656915821962941,1486972466,Social,0,0.0
1983667803406033135,1479261928,Social,0,0.0
1983686123384916211,1481306437,Referral,0,0.0
1983686123384916211,1487027414,Referral,0,0.0
1983690025721246640,1484313251,Organic Search,0,0.0
1983735383168567338,1479323291,Organic Search,0,0.0
1983768742059908227,1479746677,Social,0,0.0
198403235748042235,1480620836,Referral,1,67.96
198403235748042235,1487802414,Referral,0,0.0
198404574847203697,1483418634,Organic Search,0,0.0
1984092449644188819,1483970680,Organic Search,0,0.0
1984093554856829850,1486468214,Organic Search,0,0.0
1984101541001897625,1485614362,Social,0,0.0
1984127525672882092,1478109623,Referral,0,0.0
1984127525672882092,1478190793,Referral,0,0.0
1984127525672882092,1478198267,Referral,0,0.0
1984127525672882092,1478529676,Referral,1,47.79
1984295300262724104,1485352130,Organic Search,0,0.0
198438163520361003,1480223049,Social,0,0.0
1984390727158580093,1485302025,Paid Search,0,0.0
1984392399667341134,1483711294,Organic Search,0,0.0
1984435804459126642,1479240818,Direct,0,0.0
1984435804459126642,1479336780,Referral,0,0.0
1984435804459126642,1479422256,Referral,0,0.0
1984435804459126642,1480188965,Referral,0,0.0
1984435804459126642,1480491180,Referral,0,0.0
1984435804459126642,1480522179,Referral,0,0.0
198446377217560500,1486556062,Organic Search,0,0.0
19844995534206952,1482331819,Social,0,0.0
1984524110601659166,1478122927,Organic Search,0,0.0
1984604119049350823,1487566292,Organic Search,0,0.0
1984614784270823701,1485188680,Referral,0,0.0
198461550961722878,1482896524,Organic Search,0,0.0
1984638709582467032,1484953892,Referral,0,0.0
1984688384129650273,1481536045,Organic Search,0,0.0
1984773780135759863,1484517452,Organic Search,0,0.0
1984784060177957573,1478309832,Social,0,0.0
1984807447180819912,1480610489,Social,0,0.0
1984863193415630161,1487895773,Social,0,0.0
1984868701778850484,1479701447,Social,0,0.0
1984950464546746901,1479175620,Organic Search,0,0.0
198496891645763766,1478148668,Direct,0,0.0
1985029093071569763,1479088946,Social,0,0.0
1985033460323483928,1483731275,Organic Search,0,0.0
1985046213277165204,1483055623,Direct,0,0.0
1985054718861913933,1486249549,Organic Search,0,0.0
1985187981554504770,1480197422,Social,0,0.0
1985211529278430388,1480429323,Direct,0,0.0
1985255041321359020,1478513634,Social,0,0.0
1985337381575570786,1481718116,Social,0,0.0
1985339519908235205,1478913801,Organic Search,0,0.0
1985415771492839987,1479594753,Organic Search,0,0.0
1985445237455303824,1484175511,Organic Search,0,0.0
198545653772032030,1487322548,Organic Search,0,0.0
1985523388239786592,1481836609,Direct,0,0.0
1985535180865297742,1485878508,Social,0,0.0
1985566400238127748,1480781242,Organic Search,0,0.0
1985570133786748931,1479381794,Social,0,0.0
1985581959123246879,1483213440,Organic Search,0,0.0
1985582508323313298,1481082756,Organic Search,0,0.0
1985611688075965974,1484591634,Paid Search,0,0.0
1985712740035016973,1487039633,Referral,0,0.0
1985759233885570827,1479668478,Organic Search,0,0.0
1985833758502298795,1481067160,Display,0,0.0
1985833758502298795,1481068457,Organic Search,0,0.0
1985836102541221369,1480771732,Social,0,0.0
1985837260855165609,1484105824,Referral,0,0.0
1985853399596551177,1486712423,Direct,0,0.0
1985892048132889301,1479617770,Direct,0,0.0
1985911799255732213,1481677393,Organic Search,0,0.0
1985921565467616759,1480681550,Social,0,0.0
1985939362720379027,1485042772,Direct,0,0.0
1985944581624561817,1478230531,Social,0,0.0
1986005496396717873,1479378862,Direct,0,0.0
1986005496396717873,1479516408,Direct,0,0.0
1986006651398830550,1482117182,Direct,0,0.0
1986006651398830550,1482168305,Direct,0,0.0
198600759171015969,1478108767,Organic Search,0,0.0
1986045889598602804,1480360203,Display,0,0.0
1986045889598602804,1480360509,Referral,1,64.99
198606257202202358,1484644276,Social,0,0.0
1986143953137694523,1487442240,Organic Search,0,0.0
1986190054725533095,1478484150,Social,0,0.0
1986206977379760734,1483163922,Organic Search,0,0.0
1986212375393269089,1480094405,Social,0,0.0
1986230461760810929,1484260644,Organic Search,0,0.0
1986248547219265746,1486918846,Direct,0,0.0
1986321285457675590,1478835700,Social,0,0.0
1986376983388927691,1480544676,Social,0,0.0
19863857749433661,1479933477,Referral,0,0.0
198648037774326935,1480906459,Social,0,0.0
1986507267872507777,1480284289,Direct,0,0.0
1986552865349609970,1479958858,Direct,0,0.0
1986552865349609970,1479971492,Direct,0,0.0
1986580782571744947,1481391710,Organic Search,0,0.0
1986580782571744947,1481420409,Paid Search,0,0.0
1986580782571744947,1481433576,Paid Search,0,0.0
1986580782571744947,1481596051,Paid Search,0,0.0
1986580782571744947,1481943580,Paid Search,0,0.0
1986580782571744947,1481950231,Paid Search,0,0.0
1986587334939833068,1478527965,Social,0,0.0
198663925128813104,1482480283,Organic Search,0,0.0
1986754154717631472,1478688964,Social,0,0.0
198676529579218829,1482449005,Organic Search,0,0.0
1986804161998089175,1487825936,Social,0,0.0
1986808659589390159,1478548130,Social,0,0.0
1986832578686340163,1486717007,Social,0,0.0
1986888612854097622,1481182127,Social,0,0.0
1986907480707855903,1486730160,Direct,0,0.0
1986967782737044563,1480649674,Direct,0,0.0
1986992077956979609,1480323844,Organic Search,0,0.0
1987087229467518803,1478941462,Social,0,0.0
1987124624544607276,1484164236,Social,0,0.0
1987125662040900557,1479911582,Organic Search,0,0.0
1987180709441124961,1481064437,Paid Search,0,0.0
1987196302159260914,1487994896,Referral,0,0.0
1987196302159260914,1488217763,Referral,0,0.0
1987258757945292799,1486142805,Organic Search,0,0.0
1987397869148148389,1480308101,Referral,0,0.0
1987397869148148389,1480443395,Referral,0,0.0
198744068132297691,1484836377,Organic Search,0,0.0
1987518108535202592,1483061855,Organic Search,0,0.0
1987570847105300306,1486783367,Organic Search,0,0.0
1987597922665722881,1486590559,Referral,0,0.0
1987630349019741909,1481256707,Organic Search,0,0.0
1987673469375584355,1479148447,Social,0,0.0
1987715437996395730,1480713542,Direct,0,0.0
198773913967292034,1488066434,Social,0,0.0
1987756192289761998,1481561856,Display,0,0.0
198782386632744873,1480831632,Direct,0,0.0
1987894618200423853,1480776689,Organic Search,0,0.0
1987904774357462154,1483555413,Social,0,0.0
1987906446986793571,1482029330,Organic Search,0,0.0
198808454769844920,1480534298,Organic Search,0,0.0
1988114330360045320,1485039059,Referral,0,0.0
1988166359918207873,1479396822,Direct,0,0.0
1988166359918207873,1479400506,Direct,0,0.0
1988178916022188849,1486364697,Direct,0,0.0
1988240455418580384,1479664376,Social,0,0.0
1988365362962266896,1480881920,Social,0,0.0
1988401427292942659,1485330315,Direct,0,0.0
198844018467946588,1481914003,Social,0,0.0
1988451558761101584,1487688857,Social,0,0.0
1988476809238399846,1479262168,Organic Search,0,0.0
1988479746730891717,1486441229,Organic Search,0,0.0
1988529136000529389,1480162076,Organic Search,0,0.0
198853733458253626,1478084241,Social,0,0.0
1988566048142677655,1484888692,Organic Search,0,0.0
1988600478146826050,1479236565,Social,0,0.0
1988665716912590807,1482411934,Direct,0,0.0
1988665716912590807,1483475798,Direct,0,0.0
1988665716912590807,1483483535,Direct,0,0.0
1988665716912590807,1484423410,Direct,0,0.0
1988665716912590807,1484595780,Direct,0,0.0
1988692093077473105,1488278463,Organic Search,0,0.0
1988700703215012580,1479123727,Organic Search,0,0.0
1988711919467285047,1480517818,Direct,0,0.0
1988711919467285047,1480531372,Direct,0,0.0
1988727664345238068,1478894015,Organic Search,0,0.0
1988727664345238068,1478970791,Organic Search,0,0.0
1988727664345238068,1479314307,Organic Search,0,0.0
1988745238277316158,1479852939,Social,0,0.0
1988778148725546315,1485763800,Social,0,0.0
1988804913176388629,1483926325,Paid Search,0,0.0
1988809922746738809,1480322159,Direct,0,0.0
1988809922746738809,1482117692,Referral,0,0.0
1988809922746738809,1482127848,Referral,0,0.0
1988816622681948477,1483626798,Organic Search,0,0.0
